採集日期,基準地址,店家代碼,店家名稱,採集狀態,商品總數,評分,評價數,原始JSON檔案,店家網址
2026-08-25,台北市士林區中山北路七段81巷,9e109a530fb71f8c8e90bac5909645c3,越之鄉美食館,SUCCESS,97,4.9,2000,20260825232752_9e109a53_越之鄉美食館.json,https://www.ubereats.com/tw/store/%E8%B6%8A%E4%B9%8B%E9%84%89%E7%BE%8E%E9%A3%9F%E9%A4%A8/Das5Dcv6TwCXTWttr6-OgQ
2026-08-25,台北市士林區中山北路七段81巷,359a1e5339975f52ae862c80f868251c,123水餃,SUCCESS,39,4.7,250,20260825232752_359a1e53_123水餃.json,https://www.ubereats.com/tw/store/123%E6%B0%B4%E9%A4%83/3v8i249iQVSy3-yyy5Re_Q
2026-08-25,台北市士林區中山北路七段81巷,ffce232a9aa7603b4ae76101beb8e866,J.T私房海鮮料理,SUCCESS,39,4.2,46,20260825232752_ffce232a_J.T私房海鮮料理.json,https://www.ubereats.com/tw/store/jt%E7%A7%81%E6%88%BF%E6%B5%B7%E9%AE%AE%E6%96%99%E7%90%86/XSTtchNeUj6ajmwffpVfAQ
2026-08-25,台北市士林區中山北路七段81巷,af344aef4e2ed167eb65831d6382bdd8,台灣綠豆沙綠豆沙,SUCCESS,29,5,5,20260825232752_af344aef_台灣綠豆沙綠豆沙.json,https://www.ubereats.com/tw/store/%E5%8F%B0%E7%81%A3%E7%B6%A0%E8%B1%86%E6%B2%99%E7%B6%A0%E8%B1%86%E6%B2%99/EFhmLpbwWhe4APmlb-tTZQ
2026-08-25,台北市士林區中山北路七段81巷,c886e036407909dc021ec028202cff0d,福港成都牛肉麵,SUCCESS,60,4.8,83,20260825232752_c886e036_福港成都牛肉麵.json,https://www.ubereats.com/tw/store/%E7%A6%8F%E6%B8%AF%E6%88%90%E9%83%BD%E7%89%9B%E8%82%89%E9%BA%B5/syWgoMleWsiYvV7z0gScNA
2026-08-25,台北市士林區中山北路七段81巷,721173ca32f66f914d4c4ae9765cc7d9,八方雲集 北投崇仁店,SUCCESS,87,5,130,20260825232752_721173ca_八方雲集_北投崇仁店.json,https://www.ubereats.com/tw/store/%E5%85%AB%E6%96%B9%E9%9B%B2%E9%9B%86-%E5%8C%97%E6%8A%95%E5%B4%87%E4%BB%81%E5%BA%97/jxLpAUUHWaGf9diPHJoMBg
2026-08-25,台北市士林區中山北路七段81巷,592d69bfcdf321410bfb23fe07061292,早點名 漢堡吐司蛋餅,SUCCESS,71,4.8,4,20260825232752_592d69bf_早點名_漢堡吐司蛋餅.json,https://www.ubereats.com/tw/store/%E6%97%A9%E9%BB%9E%E5%90%8D-%E6%BC%A2%E5%A0%A1%E5%90%90%E5%8F%B8%E8%9B%8B%E9%A4%85/hzoMp-e0XGWH5kX7MNWfvw
2026-08-25,台北市士林區中山北路七段81巷,9f798d4513e5631903b94b5d44c2970f,滴韻咖啡DripU Coffee,SUCCESS,54,,,20260825232752_9f798d45_滴韻咖啡DripU_Coffee.json,https://www.ubereats.com/tw/store/%E6%BB%B4%E9%9F%BB%E5%92%96%E5%95%A1dripu-coffee/jnspOznBUxqSAmL3tBbkbw
2026-08-25,台北市士林區中山北路七段81巷,7c3aa8a101fb0d95e214568e78c2e05d,勾癮咖啡,SUCCESS,72,4.9,160,20260825232752_7c3aa8a1_勾癮咖啡.json,https://www.ubereats.com/tw/store/%E5%8B%BE%E7%99%AE%E5%92%96%E5%95%A1/EHuC6lyYXEWbwx5FK8U-LA
2026-08-25,台北市士林區中山北路七段81巷,1b235ad22595401a25f43f435b4838e6,伍常咖啡 DAILY COFFEE,SUCCESS,39,5,71,20260825232752_1b235ad2_伍常咖啡_DAILY_COFFEE.json,https://www.ubereats.com/tw/store/%E4%BC%8D%E5%B8%B8%E5%92%96%E5%95%A1-daily-coffee/LKceKpKlX5OHV76qKbMxYA
2026-08-25,台北市士林區中山北路七段81巷,766e9f70a0fa42a5f326d762e196655c,姬丼日式蓋飯,SUCCESS,30,4.8,180,20260825232752_766e9f70_姬丼日式蓋飯.json,https://www.ubereats.com/tw/store/%E5%A7%AC%E4%B8%BC%E6%97%A5%E5%BC%8F%E8%93%8B%E9%A3%AF/0uHjJtgPWbaO5qAM_ioETw
2026-08-25,台北市士林區中山北路七段81巷,ba30b20ad4b6ffbb70311a1a7e3d9079,美美廚房,SUCCESS,14,5,19,20260825232752_ba30b20a_美美廚房.json,https://www.ubereats.com/tw/store/%E7%BE%8E%E7%BE%8E%E5%BB%9A%E6%88%BF/s7MIu8zrWZCGAk5fieUp6w
2026-08-25,台北市士林區中山北路七段81巷,87d27b3c6e6d15096c99f33d9aa4732e,BU-LI 不理,SUCCESS,50,4.7,78,20260825232752_87d27b3c_BU-LI_不理.json,https://www.ubereats.com/tw/store/bu-li-%E4%B8%8D%E7%90%86/YMEe-8kNUfC_ecMvuQWAgg
2026-08-25,台北市士林區中山北路七段81巷,0ca9449ad26e2e72ecfa3270aa69d95e,士林夜市 歐益喜狀元糕,SUCCESS,26,4.4,78,20260825232752_0ca9449a_士林夜市_歐益喜狀元糕.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82-%E6%AD%90%E7%9B%8A%E5%96%9C%E7%8B%80%E5%85%83%E7%B3%95/QWH-H4UHWAOeC1BSs5QUWw
2026-08-25,台北市士林區中山北路七段81巷,f7ff89dd4821e3915e088b1901e7efab,萃茶風健康餐 台北德惠店,SUCCESS,46,4.9,440,20260825232752_f7ff89dd_萃茶風健康餐_台北德惠店.json,https://www.ubereats.com/tw/store/%E8%90%83%E8%8C%B6%E9%A2%A8%E5%81%A5%E5%BA%B7%E9%A4%90-%E5%8F%B0%E5%8C%97%E5%BE%B7%E6%83%A0%E5%BA%97/i4lqqbvdWDOLdRBjwvnfmQ
2026-08-25,台北市士林區中山北路七段81巷,81f273b5722e0bc2f31f08a58dcded70,STAND cafébar 和泰門市,SUCCESS,68,5,5,20260825232752_81f273b5_STAND_cafébar_和泰門市.json,https://www.ubereats.com/tw/store/stand-cafebar-%E5%92%8C%E6%B3%B0%E9%96%80%E5%B8%82/MnK0gDpmUQ6iphGupTU1lw
2026-08-25,台北市士林區中山北路七段81巷,bf41de72f4ff5001cc7af2b133017526,麥麥Pasta,SUCCESS,21,4.8,120,20260825232752_bf41de72_麥麥Pasta.json,https://www.ubereats.com/tw/store/%E9%BA%A5%E9%BA%A5pasta/oeLHJu42W-qgRzYEu75qwQ
2026-08-25,台北市士林區中山北路七段81巷,804f9520c4af756769d08c2bf9e00e8f,天母北港肉焿店,SUCCESS,52,4.8,600,20260825232752_804f9520_天母北港肉焿店.json,https://www.ubereats.com/tw/store/%E5%A4%A9%E6%AF%8D%E5%8C%97%E6%B8%AF%E8%82%89%E7%84%BF%E5%BA%97/cIlEKfFSSbStO-NedeJOwg
2026-08-25,台北市士林區中山北路七段81巷,b84970ce191df26ea932bd1132c82ac0,QQ 越南風味料理,SUCCESS,39,4.7,170,20260825232752_b84970ce_QQ_越南風味料理.json,https://www.ubereats.com/tw/store/qq-%E8%B6%8A%E5%8D%97%E9%A2%A8%E5%91%B3%E6%96%99%E7%90%86/cCd4ANSnWxOJJYgOP2M2Zg
2026-08-25,台北市士林區中山北路七段81巷,d0a5e660ee9916e6e5fff26b0179f7ee,石牌夜市 夯豆綠豆沙,SUCCESS,21,4.8,52,20260825232752_d0a5e660_石牌夜市_夯豆綠豆沙.json,https://www.ubereats.com/tw/store/%E7%9F%B3%E7%89%8C%E5%A4%9C%E5%B8%82-%E5%A4%AF%E8%B1%86%E7%B6%A0%E8%B1%86%E6%B2%99/wPuiCosoWemnhkpCNcgU0A
2026-08-25,台北市士林區中山北路七段81巷,7ff7a257118056bbb00fda69ef838bdb,歐品香廚餐坊,SUCCESS,26,4.8,240,20260825232752_7ff7a257_歐品香廚餐坊.json,https://www.ubereats.com/tw/store/%E6%AD%90%E5%93%81%E9%A6%99%E5%BB%9A%E9%A4%90%E5%9D%8A/baRT-U35TYiY2HBnnqFiwQ
2026-08-25,台北市士林區中山北路七段81巷,d142b1e94f1a53233b2a1cc9b1d24457,GL Brunch&coffee,SUCCESS,130,,,20260825232752_d142b1e9_GL_Brunch&coffee.json,https://www.ubereats.com/tw/store/gl-brunch%26coffee/Q7w2PNoeXK64mIHI3DxpLg
2026-08-25,台北市士林區中山北路七段81巷,02adf3ececd659d3e76619fa59987ba5,馬克老爹咖啡 天母門市,SUCCESS,51,4.8,360,20260825232752_02adf3ec_馬克老爹咖啡_天母門市.json,https://www.ubereats.com/tw/store/%E9%A6%AC%E5%85%8B%E8%80%81%E7%88%B9%E5%92%96%E5%95%A1-%E5%A4%A9%E6%AF%8D%E9%96%80%E5%B8%82/gmjwLiD0Qo-mltuGrYyXUw
2026-08-25,台北市士林區中山北路七段81巷,f1dd63fbff19c58dd61d125a69970a9c,臺灣味魯肉飯 米粉湯,SUCCESS,42,4.7,470,20260825232752_f1dd63fb_臺灣味魯肉飯_米粉湯.json,https://www.ubereats.com/tw/store/%E8%87%BA%E7%81%A3%E5%91%B3%E9%AD%AF%E8%82%89%E9%A3%AF-%E7%B1%B3%E7%B2%89%E6%B9%AF/rYClxMCmSDyLHc3qwZSzHA
2026-08-25,台北市士林區中山北路七段81巷,15878e65491274869edfbc097fc01e94,夥食餐廚 Brosmeal,SUCCESS,14,4.7,17,20260825232752_15878e65_夥食餐廚_Brosmeal.json,https://www.ubereats.com/tw/store/%E5%A4%A5%E9%A3%9F%E9%A4%90%E5%BB%9A-brosmeal/nWILQQBRVt6ZA12FVdnQZg
2026-08-25,台北市士林區中山北路七段81巷,e7e5f9c696a980c0b265fbd946f5e775,首席主廚義大利麵  林森晴光店,SUCCESS,133,4.2,250,20260825232752_e7e5f9c6_首席主廚義大利麵__林森晴光店.json,https://www.ubereats.com/tw/store/%E9%A6%96%E5%B8%AD%E4%B8%BB%E5%BB%9A%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-%E6%9E%97%E6%A3%AE%E6%99%B4%E5%85%89%E5%BA%97/ImRnUC-zVa26hNjBLUCdNw
2026-08-25,台北市士林區中山北路七段81巷,49d8d709c3096351f221ac8c64c2d759,咵腹好香雞肉飯 士林店,SUCCESS,25,2.6,25,20260825232752_49d8d709_咵腹好香雞肉飯_士林店.json,https://www.ubereats.com/tw/store/%E5%92%B5%E8%85%B9%E5%A5%BD%E9%A6%99%E9%9B%9E%E8%82%89%E9%A3%AF-%E5%A3%AB%E6%9E%97%E5%BA%97/UY2HjhltXISb3DWf-X6MEQ
2026-08-25,台北市士林區中山北路七段81巷,1082f38c9f59b620f11ceaf943ef0b89,文啝桐丨四味麵屋,SUCCESS,43,4.9,88,20260825232752_1082f38c_文啝桐丨四味麵屋.json,https://www.ubereats.com/tw/store/%E6%96%87%E5%95%9D%E6%A1%90%E4%B8%A8%E5%9B%9B%E5%91%B3%E9%BA%B5%E5%B1%8B/9eccgZ5fUNud2ZCq6-Gc5Q
2026-08-25,台北市士林區中山北路七段81巷,bf895773265314bb409f49bc9547e0c6,全多麥 鮮作早餐,SUCCESS,110,4.6,420,20260825232752_bf895773_全多麥_鮮作早餐.json,https://www.ubereats.com/tw/store/%E5%85%A8%E5%A4%9A%E9%BA%A5-%E9%AE%AE%E4%BD%9C%E6%97%A9%E9%A4%90/FVZtFPtET8aqNlCgnH098g
2026-08-25,台北市士林區中山北路七段81巷,cd52d8292ea94df97054a7b0c687638a,壹咖啡 中山德惠店,SUCCESS,120,4.8,380,20260825232752_cd52d829_壹咖啡_中山德惠店.json,https://www.ubereats.com/tw/store/%E5%A3%B9%E5%92%96%E5%95%A1-%E4%B8%AD%E5%B1%B1%E5%BE%B7%E6%83%A0%E5%BA%97/rODN_dVUQMCGEopMHAJl7w
2026-08-25,台北市士林區中山北路七段81巷,987edb48caaf3d4911130de2449e7047,99漢堡早午餐 |抓餅|鐵板麵,SUCCESS,114,4.9,100,20260825232752_987edb48_99漢堡早午餐__抓餅_鐵板麵.json,https://www.ubereats.com/tw/store/99%E6%BC%A2%E5%A0%A1%E6%97%A9%E5%8D%88%E9%A4%90-%7C%E6%8A%93%E9%A4%85%7C%E9%90%B5%E6%9D%BF%E9%BA%B5/PLMm0VEfUhiRHDNXTAyaAw
2026-08-25,台北市士林區中山北路七段81巷,b22cb25bd6d2640e4ec4a6d7dc1af5c6,厚HOLD Café,SUCCESS,28,5,27,20260825232752_b22cb25b_厚HOLD_Café.json,https://www.ubereats.com/tw/store/%E5%8E%9Ahold-cafe/ajZuX6_-VFKLBP1kFNOXuA
2026-08-25,台北市士林區中山北路七段81巷,f0e13264c59ba15a00f8eb1e4f80f3bf,鵝肉川食堂,SUCCESS,48,4.8,400,20260825232752_f0e13264_鵝肉川食堂.json,https://www.ubereats.com/tw/store/%E9%B5%9D%E8%82%89%E5%B7%9D%E9%A3%9F%E5%A0%82/J4LDXfO0T_Cn1lr4sZL_Sg
2026-08-25,台北市士林區中山北路七段81巷,8856547f801342057e29262920e457b5,橘子工坊 北投中和店,SUCCESS,75,4.9,390,20260825232752_8856547f_橘子工坊_北投中和店.json,https://www.ubereats.com/tw/store/%E6%A9%98%E5%AD%90%E5%B7%A5%E5%9D%8A-%E5%8C%97%E6%8A%95%E4%B8%AD%E5%92%8C%E5%BA%97/Gw6Wiv9RQoGMfkbYgpZ8nQ
2026-08-25,台北市士林區中山北路七段81巷,c8a5cd0ffb5a1b20e028684a81f0a7c1,Masala Magic Indian Restaurant香料魔法印度餐廳,SUCCESS,92,4.7,160,20260825232752_c8a5cd0f_Masala_Magic_Indian_Restaurant香料魔法印度餐廳.json,https://www.ubereats.com/tw/store/masala-magic-indian-restaurant%E9%A6%99%E6%96%99%E9%AD%94%E6%B3%95%E5%8D%B0%E5%BA%A6%E9%A4%90%E5%BB%B3/jNHU2ZsUWP2-SeTWfHj71Q
2026-08-25,台北市士林區中山北路七段81巷,b343f196a3a8507780c090a1f6a18c5c,Q Burger 早午餐 士林延平店,SUCCESS,256,4.8,110,20260825232752_b343f196_Q_Burger_早午餐_士林延平店.json,https://www.ubereats.com/tw/store/q-burger-%E6%97%A9%E5%8D%88%E9%A4%90-%E5%A3%AB%E6%9E%97%E5%BB%B6%E5%B9%B3%E5%BA%97/Q6175YhiWxuwamSlw8Yx3Q
2026-08-25,台北市士林區中山北路七段81巷,9b257c7fced7f4c0cfb211c6c6ad85ad,檸夏鮮果茶 手搖專賣,SUCCESS,55,4.9,130,20260825232752_9b257c7f_檸夏鮮果茶_手搖專賣.json,https://www.ubereats.com/tw/store/%E6%AA%B8%E5%A4%8F%E9%AE%AE%E6%9E%9C%E8%8C%B6-%E6%89%8B%E6%90%96%E5%B0%88%E8%B3%A3/-CCLBSfjUFCegsV0xm6b3g
2026-08-25,台北市士林區中山北路七段81巷,23fee30869b1da907ed35607d7e7ef20,CoCo都可 北投中和,SUCCESS,75,4.9,240,20260825232752_23fee308_CoCo都可_北投中和.json,https://www.ubereats.com/tw/store/coco%E9%83%BD%E5%8F%AF-%E5%8C%97%E6%8A%95%E4%B8%AD%E5%92%8C/kDPI6-YsWsytT89i--yiqQ
2026-08-25,台北市士林區中山北路七段81巷,1b77616cedf249bbf457b2737864881b,春水堂 大直店,SUCCESS,178,4.8,6000,20260825232752_1b77616c_春水堂_大直店.json,https://www.ubereats.com/tw/store/%E6%98%A5%E6%B0%B4%E5%A0%82-%E5%A4%A7%E7%9B%B4%E5%BA%97/QnsleHZJQMO_zAs1-zgcrA
